operateur,annee,filiere,code_categorie_consommation,libelle_categorie_consommation,code_grand_secteur,libelle_grand_secteur,code_naf,libelle_secteur_naf2,conso,pdl,indqual,nombre_mailles_secretisees,code_region,libelle_region
Régie municipale gaz-électricité de Carmaux,2017,Electricité,X,0,X,Secteur Inconnu,,0,194.51,598,1.0,0,76,Occitanie
Régie municipale gaz électricité de Bonneville,2017,Electricité,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,423.55,5998,1.0,0,84,Auvergne-Rhône-Alpes
Régie municipale gaz électricité de Sallanches,2017,Electricité,ENT,Entreprises,T,Tertiaire,,0,209.6734666997619,1308,1.0,0,84,Auvergne-Rhône-Alpes
Régie Services Energie,2017,Electricité,ENT,Entreprises,A,Agriculture,,0,123.95401915072608,243,0.95,0,84,Auvergne-Rhône-Alpes
Régie Services Energie,2017,Electricité,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,155.9638974184498,9467,0.95,0,84,Auvergne-Rhône-Alpes
Régie Services Energie,2017,Electricité,X,0,X,Secteur Inconnu,,0,132.29229628470276,957,0.95,0,84,Auvergne-Rhône-Alpes
RTE,2017,Electricité,ENT,Entreprises,I,Industrie,,0,210.83218590489403,50,1.0,0,11,Île-de-France
RTE,2017,Electricité,ENT,Entreprises,I,Industrie,,0,331.49,22,1.0,0,24,Centre-Val de Loire
RTE,2017,Electricité,ENT,Entreprises,I,Industrie,,0,233.74918795790924,22,1.0,0,27,Bourgogne-Franche-Comté
RTE,2017,Electricité,ENT,Entreprises,I,Industrie,,0,107.33929214799558,54,1.0,0,28,Normandie
RTE,2017,Electricité,ENT,Entreprises,I,Industrie,,0,175.49516035466127,96,1.0,0,32,Hauts-de-France
RTE,2017,Electricité,ENT,Entreprises,I,Industrie,,0,146.09844252711022,88,1.0,0,44,Grand Est
RTE,2017,Electricité,ENT,Entreprises,T,Tertiaire,,0,159.35602431513715,17,1.0,0,52,Pays de la Loire
RTE,2017,Electricité,ENT,Entreprises,I,Industrie,,0,175.27940263569215,54,1.0,0,75,Nouvelle-Aquitaine
RTE,2017,Electricité,ENT,Entreprises,I,Industrie,,0,536.88,37,1.0,0,93,Provence-Alpes-Côte d'Azur
S.E.R. Des cantons de Lassigny et limitrophes,2017,Electricité,ENT,Entreprises,A,Agriculture,,0,160.06316942995522,19,1.0,0,32,Hauts-de-France
S.E.R. Des cantons de Lassigny et limitrophes,2017,Electricité,ENT,Entreprises,I,Industrie,,0,343.72,43,1.0,0,32,Hauts-de-France
S.E.R. Des cantons de Lassigny et limitrophes,2017,Electricité,ENT,Entreprises,T,Tertiaire,,0,190.6694928281784,61,1.0,0,32,Hauts-de-France
SAEML Energies Services Lannemezan,2017,Electricité,ENT,Entreprises,I,Industrie,,0,764.1,1,1.0,0,76,Occitanie
SAEML Energies Services Lannemezan,2017,Electricité,X,0,X,Secteur Inconnu,,0,0.0,0,0.0,0,76,Occitanie
SAEML Hunelec,2017,Electricité,ENT,Entreprises,A,Agriculture,,0,0.0,0,0.0,0,44,Grand Est
SAEML Hunelec,2017,Electricité,ENT,Entreprises,I,Industrie,,0,166.42,16,1.0,0,44,Grand Est
SDED d'Erôme,2017,Electricité,ENT,Entreprises,I,Industrie,,0,168.87,0,0.0,0,84,Auvergne-Rhône-Alpes
SDED d'Erôme,2017,Electricité,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,378.44,406,0.5,0,84,Auvergne-Rhône-Alpes
SEM Beauvois Distrelec,2017,Electricité,ENT,Entreprises,I,Industrie,,0,129.2723300118914,6,1.0,0,32,Hauts-de-France
SEM Beauvois Distrelec,2017,Electricité,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,183.54329248105643,1037,0.76,0,32,Hauts-de-France
SICAE de l'Aisne,2017,Electricité,ENT,Entreprises,A,Agriculture,,0,191.3213025489912,27,1.0,0,32,Hauts-de-France
SICAE de l'Aisne,2017,Electricité,ENT,Entreprises,I,Industrie,,0,141.31563321042017,42,1.0,0,32,Hauts-de-France
SICAE de l'Aisne,2017,Electricité,ENT,Entreprises,T,Tertiaire,,0,182.0337233237697,68,1.0,0,32,Hauts-de-France
SICAE de l'Aisne,2017,Electricité,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,145.28049111362068,23646,1.0,0,32,Hauts-de-France
SICAE de l'Aisne,2017,Electricité,X,0,X,Secteur Inconnu,,0,0.0,0,0.0,0,44,Grand Est
SICAE de la Somme et du Cambraisis,2017,Electricité,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,136.7627435325942,29852,0.738,2,32,Hauts-de-France
SICAE de la vallée du Sausseron,2017,Electricité,ENT,Entreprises,T,Tertiaire,,0,435.08,24,1.0,0,11,Île-de-France
SICAE des cantons de la Ferté-Alais et limitrophes,2017,Electricité,X,0,X,Secteur Inconnu,,0,160.23,13,1.0,0,11,Île-de-France
SICAE du Carmausin,2017,Electricité,ENT,Entreprises,I,Industrie,,0,452.29,44,0.8,0,76,Occitanie
SICAE du Carmausin,2017,Electricité,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,870.71,5509,0.8,0,76,Occitanie
SICAE ELY,2017,Electricité,ENT,Entreprises,A,Agriculture,,0,989.74,2,1.0,0,11,Île-de-France
SICAE ELY,2017,Electricité,X,0,X,Secteur Inconnu,,0,114.14454690388436,72,1.0,0,11,Île-de-France
SICAE ELY,2017,Electricité,ENT,Entreprises,A,Agriculture,,0,593.48,13,1.0,0,24,Centre-Val de Loire
SICAE ELY,2017,Electricité,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,356.69,8557,1.0,3,24,Centre-Val de Loire
SICAE ELY,2017,Electricité,ENT,Entreprises,T,Tertiaire,,0,143.13139626153628,4,1.0,0,75,Nouvelle-Aquitaine
SICAE Est,2017,Electricité,X,0,X,Secteur Inconnu,,0,110.58316160271008,106,1.0,0,27,Bourgogne-Franche-Comté
SICAE Est,2017,Electricité,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,115.61107156669068,5076,0.5,0,44,Grand Est
SICAE Oise,2017,Electricité,ENT,Entreprises,I,Industrie,,0,154.95778478086572,10,1.0,0,32,Hauts-de-France
SICAP,2017,Electricité,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,145.68935565600873,22186,1.0,2,24,Centre-Val de Loire
SICAP,2017,Electricité,X,0,X,Secteur Inconnu,,0,163.86098190994278,3091,1.0,0,24,Centre-Val de Loire
Sivom d'Energies du Pays Toy,2017,Electricité,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,175.58,2981,1.0,0,76,Occitanie
Société d'intérêt collectif agricole,2017,Electricité,ENT,Entreprises,I,Industrie,,0,0.0,0,0.0,0,32,Hauts-de-France
SOREA,2017,Electricité,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,87.94785427632782,10542,1.0,0,84,Auvergne-Rhône-Alpes
SRD,2017,Electricité,ENT,Entreprises,A,Agriculture,,0,454.59,1,0.9,0,24,Centre-Val de Loire
SRD,2017,Electricité,ENT,Entreprises,I,Industrie,,0,698.02,0,0.0,0,24,Centre-Val de Loire
SRD,2017,Electricité,ENT,Entreprises,T,Tertiaire,,0,0.0,0,0.0,0,24,Centre-Val de Loire
SRD,2017,Electricité,ENT,Entreprises,I,Industrie,,0,0.0,0,0.0,0,52,Pays de la Loire
SRD,2017,Electricité,X,0,X,Secteur Inconnu,,0,149.63520784102306,30,0.5,0,52,Pays de la Loire
SRD,2017,Electricité,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,148.9803633547296,130520,0.5,24,75,Nouvelle-Aquitaine
Syndicat d'électricité synergie Maurienne,2017,Electricité,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,228.504986402437,2818,0.5,0,84,Auvergne-Rhône-Alpes
Syndicat intercommunal d'électricité de Labergement Sainte Marie,2017,Electricité,X,0,X,Secteur Inconnu,,0,100.0492657204134,259,0.0,0,27,Bourgogne-Franche-Comté
URM (Metz),2017,Electricité,ENT,Entreprises,T,Tertiaire,,0,136.4146575464559,1794,0.95,0,44,Grand Est
URM (Metz),2017,Electricité,X,0,X,Secteur Inconnu,,0,224.10580037171115,23,0.95,0,44,Grand Est
Usines électrique municipale (UEM) Neuf-Brisach,2017,Electricité,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,683.22,11153,0.497,0,44,Grand Est
Vialis,2017,Electricité,ENT,Entreprises,I,Industrie,,0,670.81,601,0.92,0,44,Grand Est
Energie et services de Seyssel,2017,Gaz,ENT,Entreprises,I,Industrie,,0,333.13,2,0.95,0,84,Auvergne-Rhône-Alpes
Energie et services de Seyssel,2017,Gaz,X,0,X,Secteur Inconnu,,0,778.99,0,0.0,0,84,Auvergne-Rhône-Alpes
Energis,2017,Gaz,ENT,Entreprises,T,Tertiaire,,0,127.18928074744828,758,1.0,0,44,Grand Est
Gaz électricité de Grenoble,2017,Gaz,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,114.0988454768527,38032,0.5,0,84,Auvergne-Rhône-Alpes
Gazelec de Péronne,2017,Gaz,ENT,Entreprises,A,Agriculture,,0,0.0,0,0.0,0,32,Hauts-de-France
Gazelec de Péronne,2017,Gaz,ENT,Entreprises,T,Tertiaire,,0,80.47257313225417,202,1.0,0,32,Hauts-de-France
Gazelec de Péronne,2017,Gaz,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,670.47,2065,1.0,0,32,Hauts-de-France
Gazelec de Péronne,2017,Gaz,X,0,X,Secteur Inconnu,,0,484.96,0,0.0,0,32,Hauts-de-France
Gedia,2017,Gaz,ENT,Entreprises,T,Tertiaire,,0,195.12744411198284,1,1.0,0,28,Normandie
Gedia,2017,Gaz,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,156.47,277,0.7,0,28,Normandie
GRDF,2017,Gaz,ENT,Entreprises,A,Agriculture,,0,108.99552847988956,111,0.973,0,11,Île-de-France
GRDF,2017,Gaz,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,198.84315059940425,2583383,0.253,160,11,Île-de-France
GRDF,2017,Gaz,X,0,X,Secteur Inconnu,,0,250.06,1557,0.918,117,11,Île-de-France
GRDF,2017,Gaz,ENT,Entreprises,A,Agriculture,,0,165.3231102263641,77,0.987,0,24,Centre-Val de Loire
GRDF,2017,Gaz,ENT,Entreprises,T,Tertiaire,,0,713.5,2378,0.995,0,24,Centre-Val de Loire
GRDF,2017,Gaz,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,120.74346328601214,439428,0.0893,33,24,Centre-Val de Loire
GRDF,2017,Gaz,ENT,Entreprises,A,Agriculture,,0,179.39184357373284,49,0.959,0,27,Bourgogne-Franche-Comté
GRDF,2017,Gaz,ENT,Entreprises,T,Tertiaire,,0,881.33,2888,0.993,0,27,Bourgogne-Franche-Comté
GRDF,2017,Gaz,ENT,Entreprises,A,Agriculture,,0,136.00167916522636,34,0.955,0,28,Normandie
GRDF,2017,Gaz,ENT,Entreprises,T,Tertiaire,,0,352.28,2799,0.997,0,28,Normandie
GRDF,2017,Gaz,ENT,Entreprises,I,Industrie,,0,153.07278259018076,1250,0.996,0,32,Hauts-de-France
GRDF,2017,Gaz,ENT,Entreprises,T,Tertiaire,,0,317.51,5416,0.998,0,32,Hauts-de-France
GRDF,2017,Gaz,X,0,X,Secteur Inconnu,,0,82.09504134321972,271,0.801,48,32,Hauts-de-France
GRDF,2017,Gaz,ENT,Entreprises,I,Industrie,,0,671.95,794,0.996,0,52,Pays de la Loire
GRDF,2017,Gaz,ENT,Entreprises,T,Tertiaire,,0,124.59660456545753,2148,0.999,0,53,Bretagne
GRDF,2017,Gaz,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,531.2,497604,0.107,49,53,Bretagne
GRDF,2017,Gaz,ENT,Entreprises,I,Industrie,,0,295.59,592,0.997,0,76,Occitanie
GRDF,2017,Gaz,X,0,X,Secteur Inconnu,,0,123.2389624823932,227,0.788,41,76,Occitanie
GRDF,2017,Gaz,ENT,Entreprises,A,Agriculture,,0,439.06,120,0.976,0,84,Auvergne-Rhône-Alpes
GRDF,2017,Gaz,ENT,Entreprises,T,Tertiaire,,0,156.72862959032443,7245,0.992,0,84,Auvergne-Rhône-Alpes
GRDF,2017,Gaz,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,615.47,1295495,0.192,85,84,Auvergne-Rhône-Alpes
GRDF,2017,Gaz,ENT,Entreprises,A,Agriculture,,0,172.21114152203393,161,0.975,0,93,Provence-Alpes-Côte d'Azur
GRT Gaz,2017,Gaz,ENT,Entreprises,I,Industrie,,0,113.36211205391716,156,1.0,0,32,Hauts-de-France
GRT Gaz,2017,Gaz,ENT,Entreprises,I,Industrie,,0,698.64,138,1.0,0,44,Grand Est
GRT Gaz,2017,Gaz,ENT,Entreprises,I,Industrie,,0,521.7,62,1.0,0,75,Nouvelle-Aquitaine
Regaz Bordeaux,2017,Gaz,ENT,Entreprises,A,Agriculture,,0,553.38,201,0.98,0,75,Nouvelle-Aquitaine
Régie du syndicat électrique intercommunal du Pays Chartrain (RSEIPC),2017,Gaz,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,159.74415472830248,265,0.727,2,24,Centre-Val de Loire
Régie municipale gaz électricité de Sallanches,2017,Gaz,ENT,Entreprises,I,Industrie,,0,235.38,14,1.0,0,84,Auvergne-Rhône-Alpes
Régie municipale gaz électricité de Sallanches,2017,Gaz,ENT,Entreprises,T,Tertiaire,,0,126.12828122544173,174,1.0,0,84,Auvergne-Rhône-Alpes
Régie municipale multiservices de La Réole,2017,Gaz,ENT,Entreprises,I,Industrie,,0,475.83,26,0.8,0,75,Nouvelle-Aquitaine
Régie municipale multiservices de La Réole,2017,Gaz,X,0,X,Secteur Inconnu,,0,99.39889660369714,2,1.0,0,75,Nouvelle-Aquitaine
Réseau GDS,2017,Gaz,ENT,Entreprises,A,Agriculture,,0,972.37,8,1.0,0,44,Grand Est
Réseau GDS,2017,Gaz,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,304.55,109269,0.000227,3,44,Grand Est
SAEML Energies Services Lannemezan,2017,Gaz,ENT,Entreprises,A,Agriculture,,0,0.0,0,0.0,0,76,Occitanie
SAEML Energies Services Lannemezan,2017,Gaz,X,0,X,Secteur Inconnu,,0,0.0,0,0.0,0,76,Occitanie
Sorégies,2017,Gaz,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,190.6758089817364,1240,1.0,0,24,Centre-Val de Loire
Sorégies,2017,Gaz,X,0,X,Secteur Inconnu,,0,176.76130637844392,29,1.0,0,52,Pays de la Loire
Sorégies,2017,Gaz,RES-PRO,Résidentiel + Petits Professionnels,R,Résidentiel,,0,132.68501160898052,8144,1.0,0,75,Nouvelle-Aquitaine
TIGF,2017,Gaz,ENT,Entreprises,T,Tertiaire,,0,164.23193219804014,1,1.0,0,75,Nouvelle-Aquitaine
TIGF,2017,Gaz,ENT,Entreprises,A,Agriculture,,0,152.54645164798475,11,1.0,0,76,Occitanie
TIGF,2017,Gaz,ENT,Entreprises,I,Industrie,,0,561.76,38,1.0,0,76,Occitanie
TIGF,2017,Gaz,ENT,Entreprises,T,Tertiaire,,0,754.62,3,1.0,0,76,Occitanie
Veolia eau,2017,Gaz,ENT,Entreprises,I,Industrie,,0,222.76214415987144,42,1.0,0,44,Grand Est
Veolia eau,2017,Gaz,ENT,Entreprises,I,Industrie,,0,136.4296371220368,3,1.0,0,53,Bretagne
Vialis,2017,Gaz,ENT,Entreprises,I,Industrie,,0,354.98,79,0.726,0,44,Grand Est
Vialis,2017,Gaz,X,0,X,Secteur Inconnu,,0,93.18793062196669,82,0.642,0,44,Grand Est
Coopérative d'électricité de Saint Martin de Londres,2018,Electricité,ENT_PRO,0,A,Agriculture,,0,140.98,495,0.0,0,76,Occitanie
Coopérative d'électricité de Saint Martin de Londres,2018,Electricité,ENT_PRO,0,T,Tertiaire,,0,106.9347501363518,2837,0.0,0,76,Occitanie
Coopérative d'électricité de Saint Martin de Londres,2018,Electricité,ENT_PRO,0,X,Secteur Inconnu,,0,303.75,18,0.0,0,76,Occitanie
Coopérative d'électricité de Saint Martin de Londres,2018,Electricité,RES,Résidentiel,R,Résidentiel,,0,642.62,36495,0.0,0,76,Occitanie
EdF-SEI,2018,Electricité,ENT_PRO,0,X,Secteur Inconnu,,0,130.5368503945447,5919,0.0,0,01,Guadeloupe
EdF-SEI,2018,Electricité,ENT_PRO,0,T,Tertiaire,,0,697.31,8663,0.0,0,03,Guyane
EdF-SEI,2018,Electricité,ENT_PRO,0,X,Secteur Inconnu,,0,204.34657506124407,2015,0.0,0,03,Guyane
EdF-SEI,2018,Electricité,ENT_PRO,0,A,Agriculture,,0,86.57685620250233,1562,0.0,0,04,La Réunion
EdF-SEI,2018,Electricité,RES,Résidentiel,R,Résidentiel,,0,142.07895844536202,217089,0.0,0,94,Corse
Electricité de Mayotte,2018,Electricité,ENT_PRO,0,T,Tertiaire,,0,156.03767735163152,1030,0.0,0,06,Mayotte
Electricité de Mayotte,2018,Electricité,RES,Résidentiel,R,Résidentiel,,0,223.646718055734,41085,0.0,0,06,Mayotte
Enedis,2018,Electricité,ENT,Entreprises,I,Industrie,10.0,Industries alimentaires,631.83,2768,0.951,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,I,Industrie,13.0,Fabrication de textiles,166.41902380909735,33,0.991,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,I,Industrie,23.0,Fabrication d'autres produits minéraux non métalliques,159.58634200271388,294,0.996,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,I,Industrie,24.0,Métallurgie,169.10327872469202,67,0.99,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,I,Industrie,25.0,"Fabrication de produits métalliques, à l'exception des machines et des équipements",151.12948375660605,883,0.968,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,I,Industrie,27.0,Fabrication d'équipements électriques,131.21266972397925,136,0.988,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,I,Industrie,29.0,Industrie automobile,366.54,195,0.99,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,I,Industrie,30.0,Fabrication d'autres matériels de transport,905.15,54,0.997,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,I,Industrie,9.0,0,151.88677073174253,11,0.919,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,33.0,Réparation et installation de machines et d'équipements,185.5624349341808,217,0.954,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,46.0,"Commerce de gros, à l'exception des automobiles et des motocycles",189.6174726980813,4413,0.962,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,49.0,Transports terrestres et transport par conduites,114.35403047511308,1776,0.968,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,52.0,Entreposage et services auxiliaires des transports,989.25,1410,0.98,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,53.0,Activités de poste et de courrier,750.67,411,0.979,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,55.0,Hébergement,148.97828179282223,2992,0.949,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,61.0,Télécommunications,166.05320080013522,664,0.994,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,62.0,"Programmation, conseil et autres activités informatiques",237.26,615,0.977,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,63.0,Services d'information,131.24758341775942,186,0.995,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,68.0,Activités immobilières,136.33021045564303,16373,0.958,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,69.0,Activités juridiques et comptables,658.29,514,0.922,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,70.0,Activités des sièges sociaux ; conseil de gestion,160.44112976966534,3336,0.944,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,71.0,Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,296.65,842,0.966,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,73.0,Publicité et études de marché,135.95760006017713,351,0.939,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,78.0,Activités liées à l'emploi,115.52,53,0.876,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,87.0,Hébergement médico-social et social,103.4540770100714,1490,0.93,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,91.0,"Bibliothèques, archives, musées et autres activités culturelles",735.44,130,0.995,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,93.0,"Activités sportives, récréatives et de loisirs",315.52,944,0.971,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,94.0,Activités des organisations associatives,133.07041861945106,1328,0.946,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,97.0,Activités des ménages en tant qu'employeurs de personnel domestique,170.68,16,0.884,0,11,Île-de-France
Enedis,2018,Electricité,PRO,Petits professionels,X,Secteur Inconnu,,0,122.55475656219798,172547,0.502,0,11,Île-de-France
Enedis,2018,Electricité,ENT,Entreprises,I,Industrie,10.0,Industries alimentaires,124.87138197890286,756,0.991,0,24,Centre-Val de Loire
Enedis,2018,Electricité,ENT,Entreprises,I,Industrie,14.0,Industrie de l'habillement,143.49867311696676,19,0.961,0,24,Centre-Val de Loire
Enedis,2018,Electricité,ENT,Entreprises,I,Industrie,15.0,Industrie du cuir et de la chaussure,207.4939472160709,30,0.983,0,24,Centre-Val de Loire
Enedis,2018,Electricité,ENT,Entreprises,I,Industrie,16.0,"Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie",128.48751843948116,123,0.987,0,24,Centre-Val de Loire
Enedis,2018,Electricité,ENT,Entreprises,I,Industrie,19.0,Cokéfaction et raffinage,147.67085028630186,2,0.969,0,24,Centre-Val de Loire
Enedis,2018,Electricité,ENT,Entreprises,I,Industrie,20.0,Industrie chimique,912.76,70,0.999,0,24,Centre-Val de Loire
Enedis,2018,Electricité,ENT,Entreprises,I,Industrie,23.0,Fabrication d'autres produits minéraux non métalliques,161.02919682493174,156,0.997,0,24,Centre-Val de Loire
Enedis,2018,Electricité,ENT,Entreprises,I,Industrie,41.0,Construction de bâtiments,883.82,136,0.952,0,24,Centre-Val de Loire
Enedis,2018,Electricité,ENT,Entreprises,I,Industrie,8.0,0,212.56381483549904,85,0.999,0,24,Centre-Val de Loire
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,37.0,Collecte et traitement des eaux usées,864.34,44,0.966,0,24,Centre-Val de Loire
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,47.0,"Commerce de détail, à l'exception des automobiles et des motocycles",162.28777200945848,1808,0.977,0,24,Centre-Val de Loire
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,49.0,Transports terrestres et transport par conduites,743.19,273,0.977,0,24,Centre-Val de Loire
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,51.0,Transports aériens,73.0174713250248,1,0.856,0,24,Centre-Val de Loire
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,59.0,"Production de films cinématographiques, de vidéo et de programmes de télévision ; enregistrement sonore et édition musicale",122.18348062708112,30,0.984,0,24,Centre-Val de Loire
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,60.0,Programmation et diffusion,164.4081239291954,4,0.963,0,24,Centre-Val de Loire
Enedis,2018,Electricité,ENT,Entreprises,T,Tertiaire,64.0,"Activités des services financiers, hors assurance et caisses de retraite",150.2191804250297,375,0.966,0,24,Centre-Val de Loire
